['new', 52375]
['fErnandEz', 1]
['fEdEralawit', 1]
['fEjistrar', 1]
['fladelfiya', 1]
['fladElfiya', 1]
['flsTEmc', 1]
["fl'owErS", 1]
['fredrick', 1]
['frikuwEnsi', 1]
['framework', 1]
['frankfet', 1]
['frakfurt', 1]
['frayburg', 1]
['fragmativ', 1]
['frExport', 1]
['frEkwEnsi', 1]
['frkwEnsi', 1]
['frgTgT', 1]
['frontEyer', 1]
['frontyer', 1]
['fshዽyon', 1]
['fqadeNanec', 1]
['fqreslase', 1]
['fqreNanet', 1]
['fqreNawac', 1]
['fqdeNnet', 1]
['fthabHEr', 1]
['ftHwinet', 1]
['ft^hawinet', 1]
['ftgiyawco', 1]
['fndqdq', 1]
['fnTrTari', 1]
['fjotaTnat', 1]
['fSumawinet', 1]
['forontyer', 1]
["fo'otball", 1]
['perEzidant', 1]
['perEzdant', 1]
['persenalti', 1]
['perfomance', 1]
['peplisayz', 1]
['publicised', 1]
['paralayzd', 1]
['pasternak', 1]
['patriyarik', 1]
['patriyatik', 1]
['pankreset', 1]
['pankrst', 1]
['pazixning', 1]
['payletocne', 1]
["pEriyudi'ak", 1]
['physical', 1]
['platszEk', 1]
['planning', 1]
['princeple', 1]
['prizidant', 1]
['priparatori', 1]
['prEzikant', 1]
['prEziyent', 1]
['prEzidante', 1]
['prEzadant', 1]
['prEzdent', 1]
['prEzdanwi', 1]
['prEzdnt', 1]
['prEfExnal', 1]
['prEfdant', 1]
['prpaganda', 1]
['prpoganda', 1]
['prohibited', 1]
['provocative', 1]
['protpkol', 1]
['prozidant', 1]
['prodiyoser', 1]
['prodkast', 1]
['projekter', 1]
['projektot', 1]
['projektoce', 1]
['programer', 1]
['programme', 1]
['programma', 1]
['propangada', 1]
['politEknik', 1]
['portugalNa', 1]
["potenti'al", 1]
['potEnxeyal', 1]
['haHweHat', 1]
['hamberg', 1]
['harasowit', 1]
['harsowit', 1]
['harvard', 1]
['haxxqabo', 1]
['haqovesob', 1]
["habte'ab", 1]
['hanesteNa', 1]
['hawaryat', 1]
['hayunday', 1]
['hayazeTeN', 1]
['haydemari', 1]
['hagemony', 1]
['hageracw', 1]
['hulemenaye', 1]
['huleteNWaw', 1]
['huletmeto', 1]
['hulumger', 1]
['huluband', 1]
["hulu'ager", 1]
["hul'aqef", 1]
['hunEtalay', 1]
['hunEtawoce', 1]
['hunEtawoci', 1]
['hunEtagar', 1]
["hu'lteNa", 1]
['huwalaqer', 1]
['hiratsuki', 1]
['hiryoyama', 1]
['hiyumaniti', 1]
['hahEHaHaha', 1]
['hamelmal', 1]
['hamutEnya', 1]
['hamEtawc', 1]
['hamburg', 1]
['harambaga', 1]
['harvard', 1]
['harding', 1]
['hasbank', 1]
['haqeNanet', 1]
["habte'ab", 1]
['habtezgi', 1]
['hawariyat', 1]
['hawaryat', 1]
['hawsmur', 1]
['hayunday', 1]
['hayalnet', 1]
['hayamanot', 1]
['hayamnot', 1]
['hayleqal', 1]
["hayle'ab", 1]
['haylnet', 1]
['haymanote', 1]
['hayzelec', 1]
['hagerocc', 1]
['hEhimemEla', 1]
['hElikWepr', 1]
['hErhard', 1]
['hErodyada', 1]
['hEtwerk', 1]
['hEynric', 1]
['hEdewmal', 1]
['hlmZt', 1]
['hqoxosob', 1]
['hbretese', 1]
['hn^Sanet', 1]
['hzbtat', 1]
['hywetace', 1]
['hgedenb', 1]
['hSannet', 1]
['holding', 1]
['hormond', 1]
['hosepital', 1]
['hosipital', 1]
['hostotal', 1]
['hosfEld', 1]
['hospitl', 1]
['hospatal', 1]
['honelegl', 1]
["hone'ayto", 1]
['honehewal', 1]
['honewwal', 1]
['honwatal', 1]
['honowatal', 1]
['hoNalehuN', 1]
['hodamnet', 1]
["lemeTebe'", 1]
['lulawinet', 1]
['luterawit', 1]
['lutwEnya', 1]
['lukavEnko', 1]
['lu`alawit', 1]
['lu`awinet', 1]
['lihonbeN', 1]
['limeremut', 1]
['limeweged', 1]
['li^seTbet', 1]
['li^sakalN', 1]
['liralayz', 1]
['lisewalat', 1]
['liseTuwat', 1]
["liseTa'w", 1]
['liseTwat', 1]
['lisinski', 1]
['lixelmot', 1]
['liqemeber', 1]
['liqemenbe', 1]
['liqeዻዻs', 1]
["liqeguba'E", 1]
["liqa'onya", 1]
['liqawunt', 1]
['liqawnte', 1]
['liqTaTer', 1]
['libervil', 1]
['libEronet', 1]
['librivili', 1]
['litagesut', 1]
['litrEcer', 1]
['littoral', 1]
['lityoPya', 1]
['linesubet', 1]
['linesabet', 1]
['linesafef', 1]
['linserafa', 1]
['linnunet', 1]
['lindsEy', 1]
['liketlut', 1]
['likettat', 1]
['likahnat', 1]
['liwesdw', 1]
['lizidong', 1]
['liyameTac', 1]
['liya^sarf', 1]
['liya^sadr', 1]
['liyasemara', 1]
['liyaserg', 1]
['liyasenat', 1]
['liyasaste', 1]
['liyasawj', 1]
['liyasgeNe', 1]
['liyaxnf', 1]
['liyaqenaj', 1]
['liyaberay', 1]
["liya'ageN", 1]
['liyaketme', 1]
['liyadegut', 1]
['liyagWedf', 1]
['liyzubet', 1]
['liyzuwat', 1]
['liyzlet', 1]
['liyzlN', 1]
['liyonardo', 1]
['lideregt', 1]
['ligelebt', 1]
['ligedader', 1]
['ligwEyla', 1]
['ligWena^Sef', 1]
['li^Senabet', 1]
['lipstik', 1]
['lipfert', 1]
['lEladmS', 1]
['lElocnma', 1]
['lEtenacl', 1]
['lEtenant', 1]
['lEtnant', 1]
['lEninst', 1]
['lEwopard', 1]
['lEyrEyra', 1]
['lEydler', 1]
['lEyonard', 1]
['lEjitmEsi', 1]
['lEguwayla', 1]
['lEgEwEyla', 1]
['lEgrand', 1]
['lEgweyla', 1]
["lle'sr", 1]
['llegsot', 1]
['lliqoTeb', 1]
['lHidbet', 1]
['lme^sa^sel', 1]
['lme^sasel', 1]
['lmesrt', 1]
['lmE^srat', 1]
['lmTmT', 1]
['l^senabet', 1]
['lqeklN', 1]
['lbebank', 1]
['lbeweled', 1]
['lbketema', 1]
['lteweld', 1]
['ltederg', 1]
['ltaserg', 1]
['ltasefer', 1]
['lthEdet', 1]
['ltmreT', 1]
['lt^semara', 1]
['lt^serq', 1]
['ltsewer', 1]
['ltqetl', 1]
['lttewt', 1]
['ltteyN', 1]
['lttref', 1]
['lt^Sarer', 1]
['lnemecac', 1]
['lnesabet', 1]
['lnegrot', 1]
['lnalqko', 1]
['lnlqeq', 1]
['ln^satef', 1]
['lnwedd', 1]
['lnwaqr', 1]
['lwalawit', 1]
['lwwwT', 1]
['lwwTt', 1]
['lyeHaset', 1]
['lTeyqot', 1]
['losktov', 1]
['lokomotiv', 1]
['lojestika', 1]
['lojestik', 1]
['lojEstik', 1]
['Halalnet', 1]
['Hamatsuba', 1]
['Hamlmal', 1]
['Hamberg', 1]
['Hamongog', 1]
['Harbert', 1]
['HartixEk', 1]
['HarnEfr', 1]
['HasengEy', 1]
['HaqWEvaboxo', 1]
["Ha'artEz", 1]
['Hakimnet', 1]
['Hakimwoga', 1]
['Hakimgara', 1]
['HazenteNa', 1]
['HaSersusa', 1]
['HaSeynet', 1]
['HulEland', 1]
['Hilminet', 1]
["Hizba'awi", 1]
['Hijacker', 1]
['HaSergada', 1]
['HElikoter', 1]
['HErbert', 1]
['HErodyade', 1]
['Hbreseb', 1]
['Hbretese', 1]
["H'um'aN", 1]
["H'ዽዼN", 1]
["H'orSES", 1]
['HwehaHat', 1]
['HweHateNa', 1]
["Hzq'El", 1]
['Hywetace', 1]
['Hgedenb', 1]
['HSanatoci', 1]
['HoqWEvoxob', 1]
['mehaHamed', 1]
['meha^sohHa', 1]
['mehonunme', 1]
["mehona'w", 1]
['mehonzeb', 1]
['meleseleN', 1]
['melesewal', 1]
['melesteN', 1]
["mele'kt", 1]
['mele`kt', 1]
['meleyaly', 1]
["melal'El", 1]
['melakacw', 1]
['melxlat', 1]
['meltewol', 1]
['meltobet', 1]
["mel'akt", 1]
["mel'ket", 1]
['melkulale', 1]
['melkabelo', 1]
['melk`ki', 1]
['mel`aket', 1]
['mel`kta', 1]
['mel`kto', 1]
['meHazyot', 1]
['memelexiya', 1]
['memeleket', 1]
['memelkte', 1]
['meme^sraca', 1]
['memezgb', 1]
['memedebace', 1]
['memakert', 1]
['memhrat', 1]
['memholeHo', 1]
['memrmro', 1]
['memcanet', 1]
["memota'w", 1]
['me^seretma', 1]
['me^srihye', 1]
['mereregat', 1]
['merebarb', 1]
['mereb^sra', 1]
["meribe'al", 1]
['merahyane', 1]
['merEtfay', 1]
['mermesima', 1]
['mermrw', 1]
['mersabEt', 1]
['merqenac', 1]
['merzgaz', 1]
['mero^sabEt', 1]
['mesemerat', 1]
['meseretma', 1]
['meseretwi', 1]
['mesebaseba', 1]
['mesebsebe', 1]
['meseyemiya', 1]
['mesahlit', 1]
['mesagrt', 1]
['mesafrt', 1]
['meslotaye', 1]
['meslowace', 1]
['mesHalit', 1]
['mesmarat', 1]
["mesri'aya", 1]
['mesqell', 1]
['mesteqil', 1]
['mesteng', 1]
['mestewet', 1]
['mestaweq', 1]
['mestawut', 1]
['mestadr', 1]
['mestyat', 1]
['mesnCti', 1]
['meskyt', 1]
['meswa`te', 1]
['mes`wat', 1]
['mesfafiya', 1]
['mesobxaqi', 1]
['mexerexr', 1]
['mexuwamiya', 1]
['mexararef', 1]
['mexxgiya', 1]
['mextosle', 1]
['mexobqave', 1]
['meqelamd', 1]
['meqemeCiya', 1]
['meqabrat', 1]
['meqretma', 1]
['meqoTaTar', 1]
['meቐneten', 1]
['meberetat', 1]
['mebedelma', 1]
['mebegbat', 1]
["mebal't", 1]
['metebab`i', 1]
['metedadr', 1]
['metegateg', 1]
['metegbar', 1]
['metahublo', 1]
['metahtay', 1]
['metameqaya', 1]
['metaserace', 1]
['metasbiya', 1]
['methdeg', 1]
['mettehal', 1]
['mettenal', 1]
['mettewal', 1]
['mettewN', 1]
['mettotal', 1]
['mettonal', 1]
['mettoNal', 1]
['menexonet', 1]
['menevanet', 1]
['menekusito', 1]
['menekusat', 1]
['menegariya', 1]
['menahriya', 1]
['menaHriya', 1]
['mena^hariya', 1]
['menaNanet', 1]
['menxanet', 1]
['menka`n', 1]
['menkrat', 1]
['menderama', 1]
['mendst', 1]
['menge^st', 1]
['mengest', 1]
['mengedec', 1]
['mengedeNo', 1]
['mengedko', 1]
['meng^sat', 1]
['meng^s`E', 1]
['mengsete', 1]
["mengs'E", 1]
['mengtoci', 1]
["me'ih'ad", 1]
['mekelekeya', 1]
['mekelakele', 1]
['mekelakiya', 1]
['mekelakaya', 1]
['mekelkele', 1]
['mekerayEt', 1]
['mekeberr', 1]
["mekebe'iya", 1]
['mekekeleNa', 1]
['mekuriyaye', 1]
['mekinawc', 1]
['mekalekel', 1]
['mekalekeya', 1]
['mekalekaya', 1]
['mekalakel', 1]
['mekarinet', 1]
['meklakeya', 1]
['mekbenay', 1]
['mewerwr', 1]
['meweyeyat', 1]
['mewedaderi', 1]
['mewas`t', 1]
['me`onotay', 1]
['mezegeyet', 1]
['mezmurat', 1]
['meZengr', 1]
['meyazacw', 1]
['meyaZanet', 1]
['meyaZayele', 1]
['medereder', 1]
['mederajete', 1]
['mederdg', 1]
['medenageN', 1]
['medegagefa', 1]
['meduneqef', 1]
["medi'aval", 1]
['medhanite', 1]
['medme^Say', 1]
['medqalec', 1]
['med^hanito', 1]
['mejemeriy', 1]
['mejEmriya', 1]
['mejzwab', 1]
['megelegel', 1]
['megerefeya', 1]
['megerTat', 1]
['megenanat', 1]
['megenaNat', 1]
["megleC'a", 1]
['meglgeya', 1]
['megsleCa', 1]
['megstat', 1]
["megza'ti", 1]
['megZanet', 1]
['megdelut', 1]
['meTeleyya', 1]
['meTerenf', 1]
['meTeqlya', 1]
['meTenacw', 1]
['meTeyayq', 1]
['meTaNnet', 1]
["meTa'anji", 1]
['meTayanet', 1]
['meTtwal', 1]
['meSahaft', 1]
['meSaHgt', 1]
['meSaHfte', 1]
['meShafko', 1]
['meSHft', 1]
['meSnaNaye', 1]
['me^Sedadat', 1]
['me^Shaft', 1]
['me^Snanat', 1]
['meferemace', 1]
['mefenqla', 1]
['mefe^Semut', 1]
['mefbetat', 1]
['mulusiwaga', 1]
['mulClC', 1]
['murqiniya', 1]
['mussolini', 1]
['mustahil', 1]
['muswarat', 1]
['muvement', 1]
['muvemnet', 1]
['munawerat', 1]
['muntaniyo', 1]
['munguyera', 1]
['munguyra', 1]
['mukuhamed', 1]
['muClCla', 1]
['mihonubet', 1]
['milimEtr', 1]
['milisEnt', 1]
['military', 1]
['miliyonat', 1]
['milpark', 1]
['milosivic', 1]
['milosovit', 1]
['milozevic', 1]
['milozovic', 1]
['mimistEr', 1]
['mirkoxiko', 1]
['mirkovic', 1]
['mirkovik', 1]
['misiyalidi', 1]
['misayElEc', 1]
['misaylot', 1]
['misTireNa', 1]
['misorEliya', 1]
['mitsubixi', 1]
['mitsibuxi', 1]
['micalbet', 1]
['miclubet', 1]
['minestr', 1]
['mini^stEr', 1]
['minisrt', 1]
['ministir', 1]
['ministEt', 1]
['minisgr', 1]
['minixtEr', 1]
['minsitEr', 1]
['minsitr', 1]
['minority', 1]
["miki'aski", 1]
["miki'abara", 1]
["mik'aski", 1]
['mikdadiya', 1]
['miyasecl', 1]
['miyatovic', 1]
['miyazyya', 1]
['miyayezya', 1]
['miyodrag', 1]
['mahberune', 1]
['mahbert', 1]
["mahber'", 1]
['mahberwi', 1]
['maletwoma', 1]
['malindigi', 1]
['malandigi', 1]
['malEyZya', 1]
['malguraj', 1]
['malobbEri', 1]
['maHaberat', 1]
['maHmudiya', 1]
['mamelekca', 1]
['mamelkaca', 1]
['mamaleliya', 1]
['mamaboloya', 1]
['mamleCiya', 1]
['mamruHuha', 1]
['ma^srekeb', 1]
['ma^sneTeq', 1]
['ma^skeber', 1]
['maritErEza', 1]
['marasmik', 1]
['marlboro', 1]
['marsElino', 1]
['martiniz', 1]
['martinEz', 1]
['margarita', 1]
['margageT', 1]
['maseleTef', 1]
['masemariya', 1]
['maseraCt', 1]
['maseqemeCa', 1]
['masekeber', 1]
['masabaseb', 1]
['masavuset', 1]
['masadegye', 1]
['masmidiya', 1]
['masredut', 1]
['masterEt', 1]
['mastewexa', 1]
['mastewek', 1]
['mastaweqi', 1]
['maskebar', 1]
['maswegja', 1]
['masdest', 1]
['masTebq', 1]
['maxqolqo', 1]
['maqzqeZa', 1]
['mabelaxt', 1]
['maberetac', 1]
['mabertaca', 1]
['mabarariya', 1]
['mabararat', 1]
['mabretaca', 1]
['mabrejiya', 1]
['mabrriya', 1]
['materiyal', 1]
['matugamba', 1]
['matalelel', 1]
['matakerat', 1]
['mataweqiya', 1]
['ma^hbert', 1]
['ma^hbabuni', 1]
["ma^h'atema", 1]
["ma^h'atma", 1]
['manefEsto', 1]
['manifold', 1]
['manacewsa', 1]
['manlbat', 1]
['manstr', 1]
['manNWawm', 1]
["man'amno", 1]
['mandefno', 1]
["ma'ahmud", 1]
["ma'serti", 1]
["ma'kelay", 1]
["ma'helay", 1]
["ma'ohajor", 1]
['makiyavEli', 1]
['makahEyaja', 1]
['makarter', 1]
['makaster', 1]
['makanikal', 1]
['makaNnet', 1]
['maknemara', 1]
['maknamara', 1]
['makkonEl', 1]
['mawanawasa', 1]
['mawanawaza', 1]
['mawtanda', 1]
['ma`logy', 1]
['ma`kelami', 1]
['ma`dbEt', 1]
['ma`Tent', 1]
['mazewriya', 1]
['mayanmar', 1]
['mayhamato', 1]
['mayleweT', 1]
['maymerHa', 1]
['maytemoni', 1]
['maynng', 1]
['maynorti', 1]
["may'ayni", 1]
['maykfl', 1]
['maydogali', 1]
['mayfelg', 1]
["maderiya'a", 1]
['maduberiya', 1]
['madregace', 1]
['majority', 1]
['magelgl', 1]
['magulbeca', 1]
['magaleTt', 1]
['maghreb', 1]
['magbabar', 1]
['magNanet', 1]
['magonaSf', 1]
['maTeqalay', 1]
['maTenakr', 1]
['mafegefeg', 1]
['mafiyanet', 1]
['mafrexya', 1]
['mElosovic', 1]
['mErsneri', 1]
['mEsEzEbEl', 1]
['mEtroloji', 1]
["mEn'ard", 1]
['mEnjEng', 1]
['mEkanazd', 1]
['mEkanayz', 1]
['mEkanayd', 1]
['mEhtild', 1]
['mEzomorfi', 1]
['mEdikEyd', 1]
['mEdEvEdEv', 1]
['mEjEnEral', 1]
['mEgabayt', 1]
['mhurocma', 1]
['mhEdbet', 1]
['mhretab', 1]
['mlu`net', 1]
['mlkiwma', 1]
['mlotlEgi', 1]
['mHznet', 1]
['mmiyaziya', 1]
['mmiyazya', 1]
['m^salEnet', 1]
['mrmmera', 1]
['mrqzat', 1]
['mrkonet', 1]
['mrCalay', 1]
['mslEnet', 1]
['msqql', 1]
['msganaye', 1]
['mqlTaf', 1]
['mtqeTl', 1]
['mtbbar', 1]
['mttayw', 1]
['mtknet', 1]
['mneg^st', 1]
['mnilkc', 1]
['mnisetr', 1]
['mnalabat', 1]
['mnalbet', 1]
['mnagebaN', 1]
['mnmebt', 1]
['mnstr', 1]
['mnzqri', 1]
['mnyelet', 1]
['mnyElet', 1]
["m'aCr'o", 1]
["m''iraf", 1]
["m'SSey", 1]
['mkhyat', 1]
['mkttal', 1]
['mknayate', 1]
['mknayt', 1]
['mkntat', 1]
['mknyet', 1]
['mknyate', 1]
['mhnitat', 1]
['mwarteNa', 1]
['m`menat', 1]
['mdaberiya', 1]
['mdregeS', 1]
['mdrrba', 1]
['mdbeteNa', 1]
['m^SwateNa', 1]
["m^Swa'te", 1]
['mfrraH', 1]
['moHohahEma', 1]
['mo^sale^s^s', 1]
['moriyatil', 1]
['moriyatEl', 1]
['moralacw', 1]
['mordEhay', 1]
["mosqu'ito", 1]
['moqWEvoxob', 1]
['mobility', 1]
['mov^sayt', 1]
['motehmal', 1]
['motivator', 1]
['moniksito', 1]
['monroviya', 1]
['mondyal', 1]
['mongoliya', 1]
['mokxEnet', 1]
['mozanbik', 1]
['mozbold', 1]
['mozvold', 1]
['modelist', 1]
['modifayd', 1]
['^semeHhEHo', 1]
['^serawitde', 1]
['^serqewal', 1]
['^serzalec', 1]
['^sergWegeb', 1]
['^senzereZ', 1]
['^sewesteNa', 1]
['^seyTanat', 1]
['^segeneyti', 1]
['^seTenreZ', 1]
['^seTtehal', 1]
['^seTtewt', 1]
['^seTtalec', 1]
['^seTtonal', 1]
['^sefarinet', 1]
['^sefrobet', 1]
['^sefrowal', 1]
['^salihamiji', 1]
['^salselef', 1]
['^samaranc', 1]
['^sasqoTr', 1]
["^sasto'al", 1]
['^saqaquqive', 1]
['^savicEvic', 1]
['^sataqerb', 1]
['^satmerT', 1]
['^satkefl', 1]
['^satkfl', 1]
['^satdebq', 1]
['^satTeyq', 1]
['^sanatall', 1]
['^sanadenq', 1]
['^sanxenef', 1]
['^sanbedel', 1]
['^sandiyagWe', 1]
['^sandwic', 1]
['^sangbaba', 1]
['^sanford', 1]
['^sayalfeN', 1]
['^sayasawq', 1]
['^sayasbut', 1]
['^sayasbl', 1]
['^sayasweTa', 1]
['^sayasgeba', 1]
['^sayaqerb', 1]
['^sayagalT', 1]
['^saylewT', 1]
['^saymedeb', 1]
['^say^satef', 1]
['^saysader', 1]
['^saysmama', 1]
['^sayqerb', 1]
['^sayqeyer', 1]
['^sayberd', 1]
['^saytanik', 1]
['^saynegud', 1]
['^sayneTel', 1]
['^saynsd', 1]
['^saykeset', 1]
['^saykexf', 1]
['^saykefet', 1]
['^saykefl', 1]
['^sayweld', 1]
['^sayzegey', 1]
['^sayzegaj', 1]
['^saydemer', 1]
['^saydereq', 1]
['^saydebq', 1]
['^sayjemr', 1]
['^saygele^S', 1]
['^saygelS', 1]
['^saygemet', 1]
['^sayTereg', 1]
['^sayTebq', 1]
['^sayTeyeq', 1]
['^sayCmr', 1]
['^sayfeqed', 1]
['^sayfeqd', 1]
['^sayfeneda', 1]
['^sayfeTer', 1]
['^slemgb', 1]
['^slereHab', 1]
['^slerhab', 1]
['^slexexut', 1]
["^sle'aseb", 1]
["^sle'abay", 1]
["^sle'ityo", 1]
['^slekongo', 1]
['^sledereqe', 1]
['^slejemere', 1]
['^slegedele', 1]
['^slalhone', 1]
['^slasfera', 1]
['^slawequt', 1]
['^slaydele', 1]
['^slageNut', 1]
['^slt^sra', 1]
['^sHaha^samo', 1]
['^smom^sa^so', 1]
['^srawnma', 1]
['^sqiqWEqxo', 1]
['^sqqaqoqo', 1]
['^stsebk', 1]
['^stqeTl', 1]
['^sttawek', 1]
['^stwerer', 1]
['^stgefafa', 1]
['^stTelq', 1]
['^sne^Sa^Ser', 1]
['^snasalf', 1]
['^snseTaT', 1]
['^snzekr', 1]
['^sndefer', 1]
['^swrnet', 1]
['^sdedbet', 1]
['^sgahnma', 1]
['^sfranet', 1]
['^sosteNWawa', 1]
['^soxosobbo', 1]
['^soqaqWexobo', 1]
["rele'ased", 1]
['remahlela', 1]
['remaHah^sa', 1]
['remaking', 1]
['reserved', 1]
['residence', 1]
['residing', 1]
['restowal', 1]
['respect', 1]
["reso'urce", 1]
['rebyelexe', 1]
["rettu'al", 1]
["retto'al", 1]
['recovery', 1]
["re'ality", 1]
["re'atakeme", 1]
['rekefafla', 1]
['rehebkaya', 1]
['redtwat', 1]
['redtowal', 1]
['redfnet', 1]
['regeregama', 1]
['regeTalay', 1]
["regi'onal", 1]
['refedfed', 1]
['rumininge', 1]
['rusiyawit', 1]
["ru'awanda", 1]
["ru'wanda", 1]
['ruwergaz', 1]
['ruzbElt', 1]
['ruzvElt', 1]
['rilstEt', 1]
['ri^sammal', 1]
['risercer', 1]
['rispond', 1]
['riverend', 1]
['rivayzd', 1]
['riteblik', 1]
['riymond', 1]
['ridtotal', 1]
['rijEndEr', 1]
['rifaynEri', 1]
['rifaynd', 1]
['riftvali', 1]
['ripeblike', 1]
['ripeblika', 1]
['ripubluk', 1]
['riportr', 1]
['riportt', 1]
['ripoblib', 1]
['ramatlEHi', 1]
['rastanet', 1]
["ras'agez", 1]
['raverand', 1]
['ratsirak', 1]
['rankost', 1]
["ra'ising", 1]
['rakotomala', 1]
['raya`azebo', 1]
['raykard', 1]
['rayziger', 1]
['raddvic', 1]
['rajender', 1]
['raporter', 1]
['rErumoHaHo', 1]
['rEvirEnd', 1]
['rEvErend', 1]
['rEndakomo', 1]
['rEkmacar', 1]
['rEzidnet', 1]
['rEymend', 1]
['rEymond', 1]
['rEjtrar', 1]
['rEgulatori', 1]
['rEgnalda', 1]
['rhabteNa', 1]
['rseketema', 1]
['rqetlay', 1]
['rtu`net', 1]
["rt'awit", 1]
['r^hr^ht', 1]
["r'snet", 1]
['rkehonut', 1]
['rkbkb', 1]
["rdu'isor", 1]
['rporter', 1]
['robemalet', 1]
["ro'aring", 1]
['rozendal', 1]
['roytyer', 1]
['rodrigoz', 1]
['rogovski', 1]
['ropaganda', 1]
['selenebere', 1]
['selederg', 1]
['seleTenec', 1]
['seleTenut', 1]
["selePe'ad", 1]
['selePe`ad', 1]
["selami'El", 1]
['selamnet', 1]
['selaynet', 1]
['selaydele', 1]
['selfrd', 1]
['semerwil', 1]
['semerwEl', 1]
['semiramot', 1]
['semayawit', 1]
['semtewala', 1]
['seraHteNa', 1]
['serxEyer', 1]
['sesewest', 1]
['seberbara', 1]
['sebergoma', 1]
['sebebnet', 1]
['sebederat', 1]
['sebaHyat', 1]
['sebatenaNa', 1]
['sebatikal', 1]
['sebakiyane', 1]
['seblenko', 1]
['sebrwal', 1]
['sebderat', 1]
['setelayt', 1]
['setratEji', 1]
['senefocma', 1]
['sensitv', 1]
['senslet', 1]
['senbetat', 1]
['senbalaT', 1]
['senzerta', 1]
['senTerej', 1]
['sekerimay', 1]
['sekrEtari', 1]
['sewerubN', 1]
['sewmeslo', 1]
['sewrehal', 1]
['sewrewal', 1]
['sewrotal', 1]
['sewroNal', 1]
['sewtehal', 1]
['sewnwt', 1]
['sewzewer', 1]
['seymalec', 1]
['seymotal', 1]
['seybrara', 1]
['sededuwat', 1]
['seddewal', 1]
['seddonal', 1]
['segeneyti', 1]
['seTetewal', 1]
['seTtexiN', 1]
['seTtewl', 1]
['seTtwal', 1]
['seTTotal', 1]
['seferteNa', 1]
['sefernet', 1]
["sefi'nt", 1]
['sefarinet', 1]
['sefarnet', 1]
['separtak', 1]
['suseNnet', 1]
["suba'EteNa", 1]
['suwahliNa', 1]
['supEriyor', 1]
['silusiyay', 1]
['silunder', 1]
['silinder', 1]
['simetwat', 1]
["simezege'u", 1]
['simulEter', 1]
['simuwaget', 1]
['simwaget', 1]
['simpoziye', 1]
['si^sakalet', 1]
['sisebe^seb', 1]
['sisegabet', 1]
['siseTewat', 1]
['sisidezik', 1]
['sixeTwat', 1]
['siquwaTer', 1]
['siqoTeTer', 1]
['sibeseseb', 1]
['sitebabar', 1]
['sitegeteg', 1]
['sineholl', 1]
['sinesalet', 1]
['sine^SaSer', 1]
['siniyeriti', 1]
['sinsing', 1]
['sintetik', 1]
['sinnager', 1]
['sinking', 1]
['sinkler', 1]
['sinSaSer', 1]
['sinodosuko', 1]
['sikelakal', 1]
['siketatal', 1]
['sizewawar', 1]
['siznbca', 1]
['siyekahid', 1]
['siyalagT', 1]
['siya^salf', 1]
['siya^sa^sb', 1]
['siya^sarf', 1]
['siyasegat', 1]
['siyasasaN', 1]
['siyaxenef', 1]
['siyanesut', 1]
['siyanawT', 1]
['siyakehid', 1]
['siyakeber', 1]
['siyakebre', 1]
['siyazawer', 1]
['siyagamuT', 1]
['siyaCawte', 1]
['siya^SaSf', 1]
['siyaferese', 1]
['siyzbet', 1]
['side^sekor', 1]
['siderbeg', 1]
['sigebacw', 1]
['sigbelok', 1]
['sigWena^Sef', 1]
['siTeqll', 1]
['sife`mut', 1]
['sifeTehr', 1]
['sifeTrt', 1]
['salembEni', 1]
['salimbini', 1]
['salimbEni', 1]
['salkost', 1]
['salTeyEq', 1]
['samaranc', 1]
['sam^seng', 1]
['samrawit', 1]
['savicEvic', 1]
['sateTelq', 1]
['satamekeN', 1]
['satamahaN', 1]
['satamaheN', 1]
['sanegager', 1]
["sani'abaca", 1]
['sana^sgeba', 1]
['sanaqmama', 1]
['sansiyer', 1]
['sakaxvil', 1]
["sawo'iboko", 1]
['sayamehaN', 1]
['sayamkr', 1]
['sayasnesa', 1]
['sayaskEd', 1]
['sayawegz', 1]
['saya^Sedeq', 1]
['saylent', 1]
['saylekef', 1]
['say^serez', 1]
['say^sereS', 1]
['saysrez', 1]
['saytawq', 1]
['saynesasa', 1]
['saynaweT', 1]
['saynayd', 1]
['saywedd', 1]
['saywaZq', 1]
['sayzerez', 1]
['sayderg', 1]
['saygaleTe', 1]
['sayCmr', 1]
['sayfetexe', 1]
['sadikiyel', 1]
['sEltavigWe', 1]
['sEmiseter', 1]
['sEmEster', 1]
['sEbagatula', 1]
['sEnsetiv', 1]
['sEnkakaza', 1]
['sEnkraz', 1]
['sEkiwriti', 1]
['sEkrEteri', 1]
['sEycEnto', 1]
['sEfixenti', 1]
['shdEhpa', 1]
["shdE'apa", 1]
['slElEbet', 1]
['slmicl', 1]
['slnkiya', 1]
['slTanace', 1]
['slTanot', 1]
['slovanya', 1]
['smerekok', 1]
['smewerq', 1]
['smejemer', 1]
['smiyasay', 1]
['smEtacw', 1]
['smmenet', 1]
['smrmera', 1]
['smntat', 1]
['smntya', 1]
['sredehay', 1]
['srakter', 1]
['srayebEt', 1]
['srtewal', 1]
['srwotal', 1]
["sr`a'ate", 1]
['srCnt', 1]
['sbhante', 1]
['sbrotal', 1]
['sbsesabe', 1]
['sbsebabe', 1]
['svensk', 1]
['svEnska', 1]
['stemamaN', 1]
['steyayet', 1]
['steCemari', 1]
['studEver', 1]
['stalinko', 1]
['stalagT', 1]
